N,Z,A,Mass Excess (keV),A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,(N-Z)/A,N/Z,ZEO,NEO,Zshell_category,Nshell_category,deltaZ,deltaN,proton_particles,proton_holes,neutron_particles,neutron_holes,nu_Z,nu_N,promiscuity,neighbor_N_plus_1_exists,neighbor_N_minus_1_exists,neighbor_Z_plus_1_exists,neighbor_Z_minus_1_exists
20,16,36,-30664.141,10.902723556992836,72.6848237132856,0.4444444444444444,0.1111111111111111,1.25,0,0,2,3,4.0,0.0,8.0,4.0,0.0,0.0,4.0,0.0,0.0,1,1,1,1
19,17,36,-29522.008,10.902723556992836,82.37613354172368,0.1111111111111111,0.05555555555555555,1.1176470588235294,1,1,2,2,3.0,1.0,9.0,3.0,11.0,1.0,3.0,1.0,0.75,1,1,1,1
18,18,36,-30231.542,10.902723556992836,92.67315023443913,0.0,0.0,1.0,0,0,2,2,2.0,2.0,10.0,2.0,10.0,2.0,2.0,2.0,1.0,1,1,1,1
17,19,36,-17417.182,10.902723556992836,103.57587379143197,0.1111111111111111,-0.05555555555555555,0.8947368421052632,1,1,2,2,1.0,3.0,11.0,1.0,9.0,3.0,1.0,3.0,0.75,1,1,1,1
16,20,36,-6451.166,10.902723556992836,115.0843042127022,0.4444444444444444,-0.1111111111111111,0.8,0,0,3,2,0.0,4.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,1,0,0,1
25,12,37,28211.478,11.103702468586784,39.61320880685015,4.5675675675675675,0.35135135135135137,2.0833333333333335,0,1,2,3,4.0,3.0,4.0,8.0,5.0,3.0,4.0,3.0,1.7142857142857142,0,1,0,0
24,13,37,9809.564,11.103702468586784,46.81561040809564,3.27027027027027,0.2972972972972973,1.8461538461538463,1,0,2,3,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,2.2222222222222223,0,1,1,1
23,14,37,-6571.512,11.103702468586784,54.61821214277825,2.189189189189189,0.24324324324324326,1.6428571428571428,0,1,2,3,6.0,3.0,6.0,6.0,3.0,5.0,6.0,3.0,2.0,1,1,1,1
22,15,37,-18996.012,11.103702468586784,63.02101401089798,1.3243243243243243,0.1891891891891892,1.4666666666666666,1,0,2,3,5.0,2.0,7.0,5.0,2.0,6.0,5.0,2.0,1.4285714285714286,1,1,1,1
21,16,37,-26896.426,11.103702468586784,72.02401601245484,0.6756756756756757,0.13513513513513514,1.3125,0,1,2,3,4.0,1.0,8.0,4.0,1.0,7.0,4.0,1.0,0.8,1,1,1,1
20,17,37,-31761.552,11.103702468586784,81.6272181474488,0.24324324324324326,0.08108108108108109,1.1764705882352942,1,0,2,3,3.0,0.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,1,1,1,1
19,18,37,-30947.679,11.103702468586784,91.8306204158799,0.02702702702702703,0.02702702702702703,1.0555555555555556,0,1,2,2,2.0,1.0,10.0,2.0,11.0,1.0,2.0,1.0,0.6666666666666666,1,1,1,1
18,19,37,-24800.201,11.103702468586784,102.63422281774814,0.02702702702702703,-0.02702702702702703,0.9473684210526315,1,0,2,2,1.0,2.0,11.0,1.0,10.0,2.0,1.0,2.0,0.6666666666666666,1,1,1,1
17,20,37,-13136.07,11.103702468586784,114.03802535305348,0.24324324324324326,-0.08108108108108109,0.85,0,1,3,2,0.0,3.0,0.0,0.0,9.0,3.0,0.0,3.0,0.0,1,1,0,1
24,14,38,-4170.299,11.302878635921052,54.134839782569266,2.6315789473684212,0.2631578947368421,1.7142857142857142,0,0,2,3,6.0,4.0,6.0,6.0,4.0,4.0,6.0,4.0,2.4,1,1,1,1
23,15,38,-14621.565,11.302878635921052,62.463276672195306,1.6842105263157894,0.21052631578947367,1.5333333333333334,1,1,2,3,5.0,3.0,7.0,5.0,3.0,5.0,5.0,3.0,1.875,1,1,1,1
22,16,38,-26861.216,11.302878635921052,71.38660191108035,0.9473684210526315,0.15789473684210525,1.375,0,0,2,3,4.0,2.0,8.0,4.0,2.0,6.0,4.0,2.0,1.3333333333333333,1,1,1,1
21,17,38,-29798.116,11.302878635921052,80.9048154992244,0.42105263157894735,0.10526315789473684,1.2352941176470589,1,1,2,3,3.0,1.0,9.0,3.0,1.0,7.0,3.0,1.0,0.75,1,1,1,1
20,18,38,-34714.827,11.302878635921052,91.01791743662744,0.10526315789473684,0.05263157894736842,1.1111111111111112,0,0,2,3,2.0,0.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,1,1,1,1
19,19,38,-28800.76,11.302878635921052,101.7259077232895,0.0,0.0,1.0,1,1,2,2,1.0,1.0,11.0,1.0,11.0,1.0,1.0,1.0,0.5,1,1,1,1
18,20,38,-22058.503,11.302878635921052,113.02878635921056,0.10526315789473684,-0.05263157894736842,0.9,0,0,3,2,0.0,2.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,1,1,1,1
25,14,39,2320.352,11.500315051230226,53.668136905741065,3.1025641025641026,0.28205128205128205,1.7857142857142858,0,1,2,3,6.0,3.0,6.0,6.0,5.0,3.0,6.0,3.0,2.0,1,1,1,0
24,15,39,-12774.636,11.500315051230226,61.92477335277815,2.076923076923077,0.23076923076923078,1.6,1,0,2,3,5.0,4.0,7.0,5.0,4.0,4.0,5.0,4.0,2.2222222222222223,1,1,1,1
23,16,39,-23162.672,11.500315051230226,70.77116954603217,1.2564102564102564,0.1794871794871795,1.4375,0,1,2,3,4.0,3.0,8.0,4.0,3.0,5.0,4.0,3.0,1.7142857142857142,1,1,1,1
22,17,39,-29800.218,11.500315051230226,80.20732548550313,0.6410256410256411,0.1282051282051282,1.2941176470588236,1,0,2,3,3.0,2.0,9.0,3.0,2.0,6.0,3.0,2.0,1.2,1,1,1,1
21,18,39,-33242.195,11.500315051230226,90.23324117119103,0.23076923076923078,0.07692307692307693,1.1666666666666667,0,1,2,3,2.0,1.0,10.0,2.0,1.0,7.0,2.0,1.0,0.6666666666666666,1,1,1,1
20,19,39,-33807.1953,11.500315051230226,100.84891660309584,0.02564102564102564,0.02564102564102564,1.0526315789473684,1,0,2,3,1.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1
19,20,39,-27282.707,11.500315051230226,112.0543517812176,0.02564102564102564,-0.02564102564102564,0.95,0,1,3,2,0.0,1.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,1,1,1,1
18,21,39,-14172.726,11.500315051230226,123.8495467055563,0.23076923076923078,-0.07692307692307693,0.8571428571428571,1,0,3,2,1.0,2.0,1.0,7.0,10.0,2.0,1.0,2.0,0.6666666666666666,1,0,1,1
26,14,40,5666.876,11.696070952851462,53.217122835474164,3.6,0.3,1.8571428571428572,0,0,2,3,6.0,2.0,6.0,6.0,6.0,2.0,6.0,2.0,1.5,0,1,1,0
25,15,40,-8139.189,11.696070952851462,61.404372502470196,2.5,0.25,1.6666666666666667,1,1,2,3,5.0,3.0,7.0,5.0,5.0,3.0,5.0,3.0,1.875,1,1,1,1
24,16,40,-22837.85,11.696070952851462,70.17642571710878,1.6,0.2,1.5,0,0,2,3,4.0,4.0,8.0,4.0,4.0,4.0,4.0,4.0,2.0,1,1,1,1
23,17,40,-27557.818,11.696070952851462,79.53328247938997,0.9,0.15,1.3529411764705883,1,1,2,3,3.0,3.0,9.0,3.0,3.0,5.0,3.0,3.0,1.5,1,1,1,1
22,18,40,-35039.8999,11.696070952851462,89.47494278931372,0.4,0.1,1.2222222222222223,0,0,2,3,2.0,2.0,10.0,2.0,2.0,6.0,2.0,2.0,1.0,1,1,1,1
21,19,40,-33535.497,11.696070952851462,100.00140664688003,0.1,0.05,1.105263157894737,1,1,2,3,1.0,1.0,11.0,1.0,1.0,7.0,1.0,1.0,0.5,1,1,1,1
20,20,40,-34846.402,11.696070952851462,111.11267405208892,0.0,0.0,1.0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
19,21,40,-20523.353,11.696070952851462,122.80874500494039,0.1,-0.05,0.9047619047619048,1,1,3,2,1.0,1.0,1.0,7.0,11.0,1.0,1.0,1.0,0.5,1,1,1,1
18,22,40,-8993.439,11.696070952851462,135.08961950543443,0.4,-0.1,0.8181818181818182,0,0,3,2,2.0,2.0,2.0,6.0,10.0,2.0,2.0,2.0,1.0,1,0,0,1
26,15,41,-4979.767,11.890202136872691,60.9010353352016,2.951219512195122,0.2682926829268293,1.7333333333333334,1,0,2,3,5.0,2.0,7.0,5.0,6.0,2.0,5.0,2.0,1.4285714285714286,1,1,1,1
25,16,41,-19008.58,11.890202136872691,69.6011832402304,1.975609756097561,0.21951219512195122,1.5625,0,1,2,3,4.0,3.0,8.0,4.0,5.0,3.0,4.0,3.0,1.7142857142857142,1,1,1,1
24,17,41,-27307.192,11.890202136872691,78.88134100559445,1.1951219512195121,0.17073170731707318,1.411764705882353,1,0,2,3,3.0,4.0,9.0,3.0,4.0,4.0,3.0,4.0,1.7142857142857142,1,1,1,1
23,18,41,-33067.51,11.890202136872691,88.74150863129375,0.6097560975609756,0.12195121951219512,1.2777777777777777,0,1,2,3,2.0,3.0,10.0,2.0,3.0,5.0,2.0,3.0,1.2,1,1,1,1
22,19,41,-35559.5488,11.890202136872691,99.18168611732831,0.21951219512195122,0.07317073170731707,1.1578947368421053,1,0,2,3,1.0,2.0,11.0,1.0,2.0,6.0,1.0,2.0,0.6666666666666666,1,1,1,1
21,20,41,-35137.908,11.890202136872691,110.20187346369813,0.024390243902439025,0.024390243902439025,1.05,0,1,3,3,0.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,1,1,1,1
20,21,41,-28642.36,11.890202136872691,121.8020706704032,0.024390243902439025,-0.024390243902439025,0.9523809523809523,1,0,3,3,1.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1
19,22,41,-15697.539,11.890202136872691,133.98227773744352,0.21951219512195122,-0.07317073170731707,0.8636363636363636,0,1,3,2,2.0,1.0,2.0,6.0,11.0,1.0,2.0,1.0,0.6666666666666666,1,1,0,1
27,15,42,1091.842,12.082761235960547,60.41380617980275,3.4285714285714284,0.2857142857142857,1.8,1,1,2,3,5.0,1.0,7.0,5.0,7.0,1.0,5.0,1.0,0.8333333333333334,0,1,1,0
26,16,42,-17637.748,12.082761235960547,69.04434991977458,2.380952380952381,0.23809523809523808,1.625,0,0,2,3,4.0,2.0,8.0,4.0,6.0,2.0,4.0,2.0,1.3333333333333333,1,1,1,1
25,17,42,-24831.77,12.082761235960547,78.25026324241118,1.5238095238095237,0.19047619047619047,1.4705882352941178,1,1,2,3,3.0,3.0,9.0,3.0,5.0,3.0,3.0,3.0,1.5,1,1,1,1
24,18,42,-34422.678,12.082761235960547,88.03154614771258,0.8571428571428571,0.14285714285714285,1.3333333333333333,0,0,2,3,2.0,4.0,10.0,2.0,4.0,4.0,2.0,4.0,1.3333333333333333,1,1,1,1
23,19,42,-35022.031,12.082761235960547,98.38819863567876,0.38095238095238093,0.09523809523809523,1.2105263157894737,1,1,2,3,1.0,3.0,11.0,1.0,3.0,5.0,1.0,3.0,0.75,1,1,1,1
22,20,42,-38547.293,12.082761235960547,109.32022070630973,0.09523809523809523,0.047619047619047616,1.1,0,0,3,3,0.0,2.0,0.0,0.0,2.0,6.0,0.0,2.0,0.0,1,1,1,1
21,21,42,-32121.003,12.082761235960547,120.8276123596055,0.0,0.0,1.0,1,1,3,3,1.0,1.0,1.0,7.0,1.0,7.0,1.0,1.0,0.5,1,1,1,1
20,22,42,-25104.353,12.082761235960547,132.91037359556606,0.09523809523809523,-0.047619047619047616,0.9090909090909091,0,0,3,3,2.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1,1,1,1
27,16,43,-12195.461,12.273797969521459,68.50491889965467,2.813953488372093,0.2558139534883721,1.6875,0,1,2,3,4.0,1.0,8.0,4.0,7.0,1.0,4.0,1.0,0.8,1,1,1,1
26,17,43,-24159.51,12.273797969521459,77.6389080862753,1.8837209302325582,0.20930232558139536,1.5294117647058822,1,0,2,3,3.0,2.0,9.0,3.0,6.0,2.0,3.0,2.0,1.2,1,1,1,1
25,18,43,-32009.811,12.273797969521459,87.34377159705971,1.1395348837209303,0.16279069767441862,1.3888888888888888,0,1,2,3,2.0,3.0,10.0,2.0,5.0,3.0,2.0,3.0,1.2,1,1,1,1
24,19,43,-36575.394,12.273797969521459,97.6195094320079,0.5813953488372093,0.11627906976744186,1.263157894736842,1,0,2,3,1.0,4.0,11.0,1.0,4.0,4.0,1.0,4.0,0.8,1,1,1,1
23,20,43,-38408.873,12.273797969521459,108.4661215911199,0.20930232558139536,0.06976744186046512,1.15,0,1,3,3,0.0,3.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,1,1,1,1
22,21,43,-36188.15,12.273797969521459,119.88360807439568,0.023255813953488372,0.023255813953488372,1.0476190476190477,1,0,3,3,1.0,2.0,1.0,7.0,2.0,6.0,1.0,2.0,0.6666666666666666,1,1,1,1
21,22,43,-29315.591,12.273797969521459,131.87196888183524,0.023255813953488372,-0.023255813953488372,0.9545454545454546,0,1,3,3,2.0,1.0,2.0,6.0,1.0,7.0,2.0,1.0,0.6666666666666666,1,1,1,1
20,23,43,-17916.358,12.273797969521459,144.4312040134386,0.20930232558139536,-0.06976744186046512,0.8695652173913043,1,0,3,3,3.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,1,0,0,1
28,16,44,-9204.236,12.463359368739502,67.98196019312456,3.272727272727273,0.2727272727272727,1.75,0,0,2,4,4.0,0.0,8.0,4.0,0.0,0.0,4.0,0.0,0.0,0,1,1,0
27,17,44,-20478.973,12.463359368739502,77.04622155220784,2.272727272727273,0.22727272727272727,1.588235294117647,1,1,2,3,3.0,1.0,9.0,3.0,7.0,1.0,3.0,1.0,0.75,1,1,1,1
26,18,44,-32673.26,12.463359368739502,86.67699924623382,1.4545454545454546,0.18181818181818182,1.4444444444444444,0,0,2,3,2.0,2.0,10.0,2.0,6.0,2.0,2.0,2.0,1.0,1,1,1,1
25,19,44,-35781.498,12.463359368739502,96.8742932752025,0.8181818181818182,0.13636363636363635,1.3157894736842106,1,1,2,3,1.0,3.0,11.0,1.0,5.0,3.0,1.0,3.0,0.75,1,1,1,1
24,20,44,-41468.73,12.463359368739502,107.63810363911391,0.36363636363636365,0.09090909090909091,1.2,0,0,3,3,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,1,1,1,1
23,21,44,-37816.035,12.463359368739502,118.968430337968,0.09090909090909091,0.045454545454545456,1.0952380952380953,1,1,3,3,1.0,3.0,1.0,7.0,3.0,5.0,1.0,3.0,0.75,1,1,1,1
22,22,44,-37548.586,12.463359368739502,130.8652733717648,0.0,0.0,1.0,0,0,3,3,2.0,2.0,2.0,6.0,2.0,6.0,2.0,2.0,1.0,1,1,1,1
21,23,44,-23808.079,12.463359368739502,143.3286327405043,0.09090909090909091,-0.045454545454545456,0.9130434782608695,1,1,3,3,3.0,1.0,3.0,5.0,1.0,7.0,3.0,1.0,0.75,1,1,1,1
28,17,45,-18262.544,12.651489979526238,76.47122832069194,2.688888888888889,0.24444444444444444,1.6470588235294117,1,0,2,4,3.0,0.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,1,1,1,1
27,18,45,-29770.801,12.651489979526238,86.03013186077843,1.8,0.2,1.5,0,1,2,3,2.0,1.0,10.0,2.0,7.0,1.0,2.0,1.0,0.6666666666666666,1,1,1,1
26,19,45,-36615.643,12.651489979526238,96.15132384439941,1.0888888888888888,0.15555555555555556,1.368421052631579,1,0,2,3,1.0,2.0,11.0,1.0,6.0,2.0,1.0,2.0,0.6666666666666666,1,1,1,1
25,20,45,-40812.23,12.651489979526238,106.83480427155492,0.5555555555555556,0.1111111111111111,1.25,0,1,3,3,0.0,3.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,1,1,1,1
24,21,45,-41072.321,12.651489979526238,118.0805731422449,0.2,0.06666666666666667,1.1428571428571428,1,0,3,3,1.0,4.0,1.0,7.0,4.0,4.0,1.0,4.0,0.8,1,1,1,1
23,22,45,-39010.266,12.651489979526238,129.8886304564694,0.022222222222222223,0.022222222222222223,1.0454545454545454,0,1,3,3,2.0,3.0,2.0,6.0,3.0,5.0,2.0,3.0,1.2,1,1,1,1
22,23,45,-31886.441,12.651489979526238,142.25897621422837,0.022222222222222223,-0.022222222222222223,0.9565217391304348,1,0,3,3,3.0,2.0,3.0,5.0,2.0,6.0,3.0,2.0,1.2,1,1,1,1
21,24,45,-19514.801,12.651489979526238,155.19161041552186,0.2,-0.06666666666666667,0.875,0,1,3,3,4.0,1.0,4.0,4.0,1.0,7.0,4.0,1.0,0.8,1,0,0,1
29,17,46,-13734.949,12.838232045991905,75.91302427195215,3.130434782608696,0.2608695652173913,1.7058823529411764,1,1,2,4,3.0,1.0,9.0,3.0,1.0,21.0,3.0,1.0,0.75,0,1,1,0
28,18,46,-29771.255,12.838232045991905,85.40215230594617,2.1739130434782608,0.21739130434782608,1.5555555555555556,0,0,2,4,2.0,0.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,1,1,1,1
27,19,46,-35413.929,12.838232045991905,95.44946434193984,1.391304347826087,0.17391304347826086,1.4210526315789473,1,1,2,3,1.0,1.0,11.0,1.0,7.0,1.0,1.0,1.0,0.5,1,1,1,1
26,20,46,-43139.61,12.838232045991905,106.05496037993315,0.782608695652174,0.13043478260869565,1.3,0,0,3,3,0.0,2.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,1,1,1,1
25,21,46,-41761.643,12.838232045991905,117.21864041992612,0.34782608695652173,0.08695652173913043,1.1904761904761905,1,1,3,3,1.0,3.0,1.0,7.0,5.0,3.0,1.0,3.0,0.75,1,1,1,1
24,22,46,-44128.269,12.838232045991905,128.94050446191872,0.08695652173913043,0.043478260869565216,1.0909090909090908,0,0,3,3,2.0,4.0,2.0,6.0,4.0,4.0,2.0,4.0,1.3333333333333333,1,1,1,1
23,23,46,-37075.897,12.838232045991905,141.220552505911,0.0,0.0,1.0,1,1,3,3,3.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,1.5,1,1,1,1
22,24,46,-29471.57,12.838232045991905,154.0587845519029,0.08695652173913043,-0.043478260869565216,0.9166666666666666,0,0,3,3,4.0,2.0,4.0,4.0,2.0,6.0,4.0,2.0,1.3333333333333333,1,1,1,1
29,18,47,-25367.274,13.023625676689214,84.7921161078064,2.574468085106383,0.23404255319148937,1.6111111111111112,0,1,2,4,2.0,1.0,10.0,2.0,1.0,21.0,2.0,1.0,0.6666666666666666,1,1,1,1
28,19,47,-35711.982,13.023625676689214,94.76765917931303,1.7234042553191489,0.19148936170212766,1.4736842105263157,1,0,2,4,1.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1
27,20,47,-42344.665,13.023625676689214,105.29739908812559,1.0425531914893618,0.14893617021276595,1.35,0,1,3,3,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,1,1,1,1
26,21,47,-44336.842,13.023625676689214,116.38133583424407,0.5319148936170213,0.10638297872340426,1.2380952380952381,1,0,3,3,1.0,2.0,1.0,7.0,6.0,2.0,1.0,2.0,0.6666666666666666,1,1,1,1
25,22,47,-44937.612,13.023625676689214,128.0194694176685,0.19148936170212766,0.06382978723404255,1.1363636363636365,0,1,3,3,2.0,3.0,2.0,6.0,5.0,3.0,2.0,3.0,1.2,1,1,1,1
24,23,47,-42007.07,13.023625676689214,140.2117998383988,0.02127659574468085,0.02127659574468085,1.0434782608695652,1,0,3,3,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,1.7142857142857142,1,1,1,1
23,24,47,-34563.093,13.023625676689214,152.95832709643506,0.02127659574468085,-0.02127659574468085,0.9583333333333334,0,1,3,3,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,1.7142857142857142,1,1,1,1
22,25,47,-22566.376,13.023625676689214,166.25905119177725,0.19148936170212766,-0.06382978723404255,0.88,1,0,3,3,3.0,2.0,5.0,3.0,2.0,6.0,3.0,2.0,1.2,1,0,0,1
30,18,48,-22354.927,13.207708995578505,84.19914484681298,3.0,0.25,1.6666666666666667,0,0,2,4,2.0,2.0,10.0,2.0,2.0,20.0,2.0,2.0,1.0,0,1,1,0
29,19,48,-32284.482,13.207708995578505,94.10492659349687,2.0833333333333335,0.20833333333333334,1.5263157894736843,1,1,2,4,1.0,1.0,11.0,1.0,1.0,21.0,1.0,1.0,0.5,1,1,1,1
28,20,48,-44224.868,13.207708995578505,104.56102954832986,1.3333333333333333,0.16666666666666666,1.4,0,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
27,21,48,-44504.083,13.207708995578505,115.56745371131194,0.75,0.125,1.2857142857142858,1,1,3,3,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,0.5,1,1,1,1
26,22,48,-48492.952,13.207708995578505,127.12419908244314,0.3333333333333333,0.08333333333333333,1.1818181818181819,0,0,3,3,2.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,1,1
25,23,48,-44478.005,13.207708995578505,139.23126566172346,0.08333333333333333,0.041666666666666664,1.0869565217391304,1,1,3,3,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,1.5,1,1,1,1
24,24,48,-42821.313,13.207708995578505,151.88865344915286,0.0,0.0,1.0,0,0,3,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1,1,1,1
23,25,48,-29296.644,13.207708995578505,165.09636244473134,0.08333333333333333,-0.041666666666666664,0.92,1,1,3,3,3.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,1.5,1,1,1,1
30,19,49,-29611.496,13.390518279406722,93.46035207259388,2.4693877551020407,0.22448979591836735,1.5789473684210527,1,0,2,4,1.0,2.0,11.0,1.0,2.0,20.0,1.0,2.0,0.6666666666666666,1,1,1,1
29,20,49,-41300.003,13.390518279406722,103.84483563621541,1.653061224489796,0.1836734693877551,1.45,0,1,3,4,0.0,1.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,1,1,1,1
28,21,49,-46562.447,13.390518279406722,114.77587096634335,1.0,0.14285714285714285,1.3333333333333333,1,0,3,4,1.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1
27,22,49,-48564.012,13.390518279406722,126.25345806297769,0.5102040816326531,0.10204081632653061,1.2272727272727273,0,1,3,3,2.0,1.0,2.0,6.0,7.0,1.0,2.0,1.0,0.6666666666666666,1,1,1,1
26,23,49,-47962.157,13.390518279406722,138.2775969261184,0.1836734693877551,0.061224489795918366,1.1304347826086956,1,0,3,3,3.0,2.0,3.0,5.0,6.0,2.0,3.0,2.0,1.2,1,1,1,1
25,24,49,-45332.352,13.390518279406722,150.84828755576555,0.02040816326530612,0.02040816326530612,1.0416666666666667,0,1,3,3,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,1.7142857142857142,1,1,1,1
24,25,49,-37619.925,13.390518279406722,163.96552995191908,0.02040816326530612,-0.02040816326530612,0.96,1,0,3,3,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,1.7142857142857142,1,1,1,1
23,26,49,-24750.73,13.390518279406722,177.629324114579,0.1836734693877551,-0.061224489795918366,0.8846153846153846,0,1,3,3,2.0,3.0,6.0,2.0,3.0,5.0,2.0,3.0,1.2,1,0,0,1
31,19,50,-25727.853,13.572088082974531,92.83308248754581,2.88,0.24,1.631578947368421,1,1,2,4,1.0,3.0,11.0,1.0,3.0,19.0,1.0,3.0,0.75,1,1,1,0
30,20,50,-39589.23,13.572088082974531,103.14786943060646,2.0,0.2,1.5,0,0,3,4,0.0,2.0,0.0,0.0,2.0,20.0,0.0,2.0,0.0,1,1,1,1
29,21,50,-44537.12,13.572088082974531,114.00553989698608,1.28,0.16,1.380952380952381,1,1,3,4,1.0,1.0,1.0,7.0,1.0,21.0,1.0,1.0,0.5,1,1,1,1
28,22,50,-51431.867,13.572088082974531,125.40609388668469,0.72,0.12,1.2727272727272727,0,0,3,4,2.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1,1,1,1
27,23,50,-49223.24,13.572088082974531,137.34953139970227,0.32,0.08,1.173913043478261,1,1,3,3,3.0,1.0,3.0,5.0,7.0,1.0,3.0,1.0,0.75,1,1,1,1
26,24,50,-50261.364,13.572088082974531,149.83585243603886,0.08,0.04,1.0833333333333333,0,0,3,3,4.0,2.0,4.0,4.0,6.0,2.0,4.0,2.0,1.3333333333333333,1,1,1,1
25,25,50,-42626.886,13.572088082974531,162.8650569956944,0.0,0.0,1.0,1,1,3,3,3.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,1.5,1,1,1,1
24,26,50,-34476.46,13.572088082974531,176.43714507866895,0.08,-0.04,0.9230769230769231,0,0,3,3,2.0,4.0,6.0,2.0,4.0,4.0,2.0,4.0,1.3333333333333333,1,1,1,1
32,19,51,-22515.457,13.752451353579682,92.222320841652,3.3137254901960786,0.2549019607843137,1.6842105263157894,1,0,2,4,1.0,4.0,11.0,1.0,4.0,18.0,1.0,4.0,0.8,1,1,1,0
31,20,51,-36332.31,13.752451353579682,102.46924537961334,2.372549019607843,0.21568627450980393,1.55,0,1,3,4,0.0,3.0,0.0,0.0,3.0,19.0,0.0,3.0,0.0,1,1,1,1
30,21,51,-43250.353,13.752451353579682,113.25548173536211,1.588235294117647,0.17647058823529413,1.4285714285714286,1,0,3,4,1.0,2.0,1.0,7.0,2.0,20.0,1.0,2.0,0.6666666666666666,1,1,1,1
29,22,51,-49732.965,13.752451353579682,124.58102990889832,0.9607843137254902,0.13725490196078433,1.3181818181818181,0,1,3,4,2.0,1.0,2.0,6.0,1.0,21.0,2.0,1.0,0.6666666666666666,1,1,1,1
28,23,51,-52203.105,13.752451353579682,136.44588990022197,0.49019607843137253,0.09803921568627451,1.2173913043478262,1,0,3,4,3.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,1,1,1,1
27,24,51,-51450.715,13.752451353579682,148.85006170933306,0.17647058823529413,0.058823529411764705,1.125,0,1,3,3,4.0,1.0,4.0,4.0,7.0,1.0,4.0,1.0,0.8,1,1,1,1
26,25,51,-48243.225,13.752451353579682,161.79354533623157,0.0196078431372549,0.0196078431372549,1.04,1,0,3,3,3.0,2.0,5.0,3.0,6.0,2.0,3.0,2.0,1.2,1,1,1,1
25,26,51,-40189.185,13.752451353579682,175.27634078091754,0.0196078431372549,-0.0196078431372549,0.9615384615384616,0,1,3,3,2.0,3.0,6.0,2.0,5.0,3.0,2.0,3.0,1.2,1,1,1,1
24,27,51,-27342.146,13.752451353579682,189.29844804339095,0.17647058823529413,-0.058823529411764705,0.8888888888888888,1,0,3,3,1.0,4.0,7.0,1.0,4.0,4.0,1.0,4.0,0.8,1,0,0,1
33,19,52,-17137.628,13.93163953576523,91.62732156214827,3.769230769230769,0.2692307692307692,1.736842105263158,1,1,2,4,1.0,5.0,11.0,1.0,5.0,17.0,1.0,5.0,0.8333333333333334,1,1,1,0
32,20,52,-34266.272,13.93163953576523,101.80813506905363,2.769230769230769,0.23076923076923078,1.6,0,0,3,4,0.0,4.0,0.0,0.0,4.0,18.0,0.0,4.0,0.0,1,1,1,1
31,21,52,-40523.56,13.93163953576523,112.52478086579613,1.9230769230769231,0.19230769230769232,1.4761904761904763,1,1,3,4,1.0,3.0,1.0,7.0,3.0,19.0,1.0,3.0,0.75,1,1,1,1
30,22,52,-49477.698,13.93163953576523,123.77725895237573,1.2307692307692308,0.15384615384615385,1.3636363636363635,0,0,3,4,2.0,2.0,2.0,6.0,2.0,20.0,2.0,2.0,1.0,1,1,1,1
